Arrondissement,Code arrondissement,Latitude,Longitude
Mercier–Hochelaga-Maisonneuve,14,45.583828,-73.555269
Mercier–Hochelaga-Maisonneuve,14,45.585806,-73.554081
Mercier–Hochelaga-Maisonneuve,14,45.585357,-73.556091
Mercier–Hochelaga-Maisonneuve,14,45.586545,-73.556778
Mercier–Hochelaga-Maisonneuve,14,45.597472,-73.512125
Mercier–Hochelaga-Maisonneuve,14,45.599136,-73.513592
Mercier–Hochelaga-Maisonneuve,14,45.601302,-73.514822
Mercier–Hochelaga-Maisonneuve,14,45.603204,-73.517722
Mercier–Hochelaga-Maisonneuve,14,45.603715,-73.51972
Mercier–Hochelaga-Maisonneuve,14,45.6025,-73.522709
Mercier–Hochelaga-Maisonneuve,14,45.604975,-73.521398
Mercier–Hochelaga-Maisonneuve,14,45.607609,-73.52158
Mercier–Hochelaga-Maisonneuve,14,45.606938,-73.516562
Mercier–Hochelaga-Maisonneuve,14,45.607298,-73.511273
Mercier–Hochelaga-Maisonneuve,14,45.608413,-73.512498
Mercier–Hochelaga-Maisonneuve,14,45.604647,-73.513862
Mercier–Hochelaga-Maisonneuve,14,45.603465,-73.51221
Mercier–Hochelaga-Maisonneuve,14,45.577017,-73.543441
Mercier–Hochelaga-Maisonneuve,14,45.571232,-73.524712
Mercier–Hochelaga-Maisonneuve,14,45.588231,-73.533322
Mercier–Hochelaga-Maisonneuve,14,45.58431,-73.533778
Mercier–Hochelaga-Maisonneuve,14,45.583997,-73.53114
Mercier–Hochelaga-Maisonneuve,14,45.582938,-73.533665
Mercier–Hochelaga-Maisonneuve,14,45.580576,-73.533258
Mercier–Hochelaga-Maisonneuve,14,45.581647,-73.537386
Mercier–Hochelaga-Maisonneuve,14,45.583426,-73.540797
Mercier–Hochelaga-Maisonneuve,14,45.58574,-73.539006
Mercier–Hochelaga-Maisonneuve,14,45.560656,-73.535533
Mercier–Hochelaga-Maisonneuve,14,45.558841,-73.532055
Mercier–Hochelaga-Maisonneuve,14,45.558316,-73.534106
Mercier–Hochelaga-Maisonneuve,14,45.557373,-73.535392
Mercier–Hochelaga-Maisonneuve,14,45.556175,-73.533757
Mercier–Hochelaga-Maisonneuve,14,45.556619,-73.536755
Mercier–Hochelaga-Maisonneuve,14,45.558705,-73.537276
Montréal-Est,15,45.632376,-73.498098
Montréal-Est,15,45.631634,-73.502271
Montréal-Est,15,45.630142,-73.504185
Montréal-Est,15,45.62141,-73.512223
Montréal-Est,15,45.62683,-73.498056
Montréal-Est,15,45.630292,-73.498096
Montréal-Est,15,45.63265,-73.504246
Montréal-Nord,16,45.582098,-73.648292
Montréal-Nord,16,45.580474,-73.644937
Montréal-Nord,16,45.579116,-73.641824
Montréal-Nord,16,45.580029,-73.639809
Montréal-Nord,16,45.580554,-73.63885
Montréal-Nord,16,45.579546,-73.636181
Montréal-Nord,16,45.58176,-73.638255
Montréal-Nord,16,45.583212,-73.63575
Montréal-Nord,16,45.584767,-73.638433
Montréal-Nord,16,45.585583,-73.636887
Montréal-Nord,16,45.587597,-73.638522
Montréal-Nord,16,45.586466,-73.640773
Montréal-Nord,16,45.588473,-73.642708
Montréal-Nord,16,45.589319,-73.641123
Montréal-Nord,16,45.590494,-73.639714
Montréal-Nord,16,45.592038,-73.642906
Montréal-Nord,16,45.592715,-73.641332
Montréal-Nord,16,45.595478,-73.644656
Montréal-Nord,16,45.593674,-73.646401
Montréal-Nord,16,45.591896,-73.647596
Montréal-Nord,16,45.590762,-73.644487
Montréal-Nord,16,45.588284,-73.64559
Montréal-Nord,16,45.587042,-73.646794
Montréal-Nord,16,45.589596,-73.649324
Montréal-Nord,16,45.58731,-73.650463
Montréal-Nord,16,45.58599,-73.652643
Montréal-Nord,16,45.585695,-73.650912
Montréal-Nord,16,45.585291,-73.652271
Montréal-Nord,16,45.58358,-73.65165
Montréal-Nord,16,45.585095,-73.648594
Montréal-Nord,16,45.583789,-73.645781
Montréal-Nord,16,45.585063,-73.643441
Montréal-Nord,16,45.581698,-73.643256
Montréal-Nord,16,45.58369,-73.640325
Montréal-Nord,16,45.603566,-73.642168
Montréal-Nord,16,45.598333,-73.642651
Montréal-Nord,16,45.600137,-73.640815
Montréal-Nord,16,45.596685,-73.636158
Montréal-Nord,16,45.597155,-73.63931
Montréal-Nord,16,45.596314,-73.640401
Montréal-Nord,16,45.594443,-73.638796
Montréal-Nord,16,45.592564,-73.637025
Montréal-Nord,16,45.591138,-73.634607
Montréal-Nord,16,45.592453,-73.631892
Montréal-Nord,16,45.590309,-73.630755
Montréal-Nord,16,45.591244,-73.628684
Montréal-Nord,16,45.5876,-73.630562
Montréal-Nord,16,45.586414,-73.631046
Montréal-Nord,16,45.586874,-73.634777
Montréal-Nord,16,45.588519,-73.636863
Montréal-Nord,16,45.583095,-73.634117
Montréal-Nord,16,45.595704,-73.624214
Montréal-Nord,16,45.595545,-73.626026
Montréal-Nord,16,45.594454,-73.628091
Montréal-Nord,16,45.596232,-73.629737
Montréal-Nord,16,45.597668,-73.626992
Montréal-Nord,16,45.599451,-73.628636
Montréal-Nord,16,45.601298,-73.625137
Montréal-Nord,16,45.6021,-73.628862
Montréal-Nord,16,45.603137,-73.626772
Montréal-Nord,16,45.604245,-73.624617
Montréal-Nord,16,45.60295,-73.623082
Montréal-Nord,16,45.603647,-73.620666
Montréal-Nord,16,45.604749,-73.619122
Montréal-Nord,16,45.60638,-73.622543
Montréal-Nord,16,45.607938,-73.622421
Montréal-Nord,16,45.608901,-73.619929
Montréal-Nord,16,45.610203,-73.621315
Montréal-Nord,16,45.609546,-73.618375
Montréal-Nord,16,45.611169,-73.619602
Montréal-Nord,16,45.612499,-73.618365
Montréal-Nord,16,45.612952,-73.617399
Montréal-Nord,16,45.614049,-73.615898
Montréal-Nord,16,45.613697,-73.614466
Montréal-Nord,16,45.613426,-73.613429
Montréal-Nord,16,45.612219,-73.613856
Montréal-Nord,16,45.611586,-73.611978
Montréal-Nord,16,45.61038,-73.608827
Montréal-Nord,16,45.612666,-73.609357
Montréal-Nord,16,45.613664,-73.609488
Montréal-Nord,16,45.616128,-73.612313
Montréal-Nord,16,45.615559,-73.614445
Montréal-Nord,16,45.619263,-73.614779
Montréal-Nord,16,45.61909,-73.616211
Montréal-Nord,16,45.618269,-73.616971
Montréal-Nord,16,45.617599,-73.61776
Montréal-Nord,16,45.616607,-73.618061
Montréal-Nord,16,45.616646,-73.619114
Montréal-Nord,16,45.616247,-73.619867
Montréal-Nord,16,45.615354,-73.617115
Montréal-Nord,16,45.618395,-73.619889
Montréal-Nord,16,45.619066,-73.620158
Montréal-Nord,16,45.621055,-73.619918
Montréal-Nord,16,45.620779,-73.621318
Montréal-Nord,16,45.620103,-73.621596
Montréal-Nord,16,45.619459,-73.622651
Montréal-Nord,16,45.618839,-73.623856
Montréal-Nord,16,45.618009,-73.62447
Montréal-Nord,16,45.6196,-73.626257
Montréal-Nord,16,45.616857,-73.624556
Montréal-Nord,16,45.616614,-73.627087
Montréal-Nord,16,45.613778,-73.625565
Montréal-Nord,16,45.613147,-73.628754
Montréal-Nord,16,45.610168,-73.628622
Montréal-Nord,16,45.609869,-73.624473
Montréal-Nord,16,45.608291,-73.62558
Montréal-Nord,16,45.607648,-73.628416
Montréal-Nord,16,45.604471,-73.631417
Montréal-Nord,16,45.606716,-73.632488
Montréal-Nord,16,45.608663,-73.633991
Montréal-Nord,16,45.610934,-73.634824
Montréal-Nord,16,45.609563,-73.636661
Montréal-Nord,16,45.606907,-73.637055
Montréal-Nord,16,45.603526,-73.634109
Montréal-Nord,16,45.602377,-73.635969
Montréal-Nord,16,45.602942,-73.638498
Montréal-Nord,16,45.603467,-73.641039
Montréal-Nord,16,45.599895,-73.636195
Montréal-Nord,16,45.599577,-73.633456
Montréal-Nord,16,45.600778,-73.631145
Montréal-Nord,16,45.60227,-73.631678
Montréal-Nord,16,45.597879,-73.63164
Montréal-Nord,16,45.594787,-73.63253
Montréal-Nord,16,45.593537,-73.629814
Montréal-Nord,16,45.614396,-73.634863
Montréal-Nord,16,45.612673,-73.632643
Montréal-Nord,16,45.616059,-73.631666
Montréal-Nord,16,45.618854,-73.630137
Montréal-Nord,16,45.621054,-73.627581
Montréal-Nord,16,45.622147,-73.625515
Montréal-Nord,16,45.623489,-73.623633
Montréal-Nord,16,45.622099,-73.623002
Montréal-Nord,16,45.621212,-73.622897
Montréal-Nord,16,45.621615,-73.618878
Montréal-Nord,16,45.623407,-73.619826
Montréal-Nord,16,45.626875,-73.623178
Montréal-Nord,16,45.611302,-73.623442
Montréal-Nord,16,45.61241,-73.62138
Montréal-Nord,16,45.60789,-73.613915
Montréal-Nord,16,45.608734,-73.615535
Montréal-Nord,16,45.603558,-73.615758
Montréal-Nord,16,45.60057,-73.619911
Montréal-Nord,16,45.60039,-73.622863
Montréal-Nord,16,45.626294,-73.620058
Montréal-Nord,16,45.590613,-73.650831
Montréal-Ouest,17,45.457607,-73.658039
Montréal-Ouest,17,45.455103,-73.661511
Montréal-Ouest,17,45.450894,-73.644264
Montréal-Ouest,17,45.450315,-73.63983
Montréal-Ouest,17,45.455401,-73.650056
Montréal-Ouest,17,45.453314,-73.649592
Montréal-Ouest,17,45.45271,-73.646712
Montréal-Ouest,17,45.456562,-73.65406
Montréal-Ouest,17,45.453122,-73.653727
Mont-Royal,18,45.504852,-73.661726
Mont-Royal,18,45.522934,-73.62737
Mont-Royal,18,45.527496,-73.644555
Mont-Royal,18,45.525924,-73.64167
Mont-Royal,18,45.524993,-73.638633
Mont-Royal,18,45.523986,-73.634894
Mont-Royal,18,45.523148,-73.631808
Mont-Royal,18,45.519783,-73.629812
Mont-Royal,18,45.516283,-73.630003
Mont-Royal,18,45.517896,-73.634843
Mont-Royal,18,45.518939,-73.638793
Mont-Royal,18,45.516394,-73.638949
Mont-Royal,18,45.519074,-73.641808
Mont-Royal,18,45.51883,-73.645675
Mont-Royal,18,45.515569,-73.645534
Mont-Royal,18,45.513623,-73.644849
Mont-Royal,18,45.513749,-73.641781
Mont-Royal,18,45.510329,-73.646651
Mont-Royal,18,45.508314,-73.643158
Mont-Royal,18,45.506595,-73.648677
Mont-Royal,18,45.50455,-73.64977
Mont-Royal,18,45.507124,-73.653166
Mont-Royal,18,45.504495,-73.654631
Mont-Royal,18,45.508465,-73.658111
Mont-Royal,18,45.510803,-73.652972
Mont-Royal,18,45.510031,-73.660481
Mont-Royal,18,45.514672,-73.65575
Mont-Royal,18,45.516874,-73.655963
Mont-Royal,18,45.518381,-73.653904
Mont-Royal,18,45.520108,-73.650293
Mont-Royal,18,45.521911,-73.646081
Mont-Royal,18,45.525012,-73.647994
Mont-Royal,18,45.516129,-73.649104
Mont-Royal,18,45.512915,-73.649661
Mont-Royal,18,45.523151,-73.652057
Outremont,19,45.506223,-73.617302
Outremont,19,45.515374,-73.621795
Outremont,19,45.516818,-73.620889
Outremont,19,45.517694,-73.623143
Outremont,19,45.519299,-73.620142
Outremont,19,45.518145,-73.618332
Outremont,19,45.519431,-73.617185
Outremont,19,45.517384,-73.615728
Outremont,19,45.519939,-73.613331
Outremont,19,45.519025,-73.611035
Outremont,19,45.520884,-73.612203
Outremont,19,45.520938,-73.609246
Outremont,19,45.522299,-73.611328
Outremont,19,45.521982,-73.61263
Outremont,19,45.523354,-73.613691
Outremont,19,45.521042,-73.616246
Outremont,19,45.523556,-73.61195
Outremont,19,45.523435,-73.610274
Outremont,19,45.524063,-73.609707
Outremont,19,45.520142,-73.600876
Outremont,19,45.519065,-73.601407
Outremont,19,45.519477,-73.604013
Outremont,19,45.52124,-73.605342
Outremont,19,45.521877,-73.604786
Outremont,19,45.523025,-73.607373
Outremont,19,45.522195,-73.608127
Outremont,19,45.519121,-73.60726
Outremont,19,45.51779,-73.608823
Outremont,19,45.515501,-73.609737
Outremont,19,45.516772,-73.613019
Outremont,19,45.512737,-73.615946
Outremont,19,45.515195,-73.617686
Outremont,19,45.509313,-73.615152
Outremont,19,45.510908,-73.6149
Outremont,19,45.512658,-73.609779
Outremont,19,45.514815,-73.604705
Outremont,19,45.511209,-73.60274
Outremont,19,45.514905,-73.596587
Outremont,19,45.516565,-73.596221
Outremont,19,45.516772,-73.593735
Outremont,19,45.518282,-73.597909
Outremont,19,45.516913,-73.598331
Outremont,19,45.516695,-73.603047
Pierrefonds-Roxboro,20,45.453769,-73.883005
Pierrefonds-Roxboro,20,45.455183,-73.881512
Pierrefonds-Roxboro,20,45.455835,-73.886171
Pierrefonds-Roxboro,20,45.457438,-73.87826
Pierrefonds-Roxboro,20,45.459592,-73.874602
Pierrefonds-Roxboro,20,45.459727,-73.869712
Pierrefonds-Roxboro,20,45.463782,-73.873552
Pierrefonds-Roxboro,20,45.464665,-73.870267
Pierrefonds-Roxboro,20,45.467833,-73.868237
Pierrefonds-Roxboro,20,45.470669,-73.873706
Pierrefonds-Roxboro,20,45.4675,-73.875663
Pierrefonds-Roxboro,20,45.468768,-73.879745
Pierrefonds-Roxboro,20,45.478503,-73.866823
Pierrefonds-Roxboro,20,45.476084,-73.867394
Pierrefonds-Roxboro,20,45.473447,-73.864493
Pierrefonds-Roxboro,20,45.472619,-73.869616
Pierrefonds-Roxboro,20,45.470706,-73.862554
Pierrefonds-Roxboro,20,45.470979,-73.859489
Pierrefonds-Roxboro,20,45.469719,-73.858396
Pierrefonds-Roxboro,20,45.502553,-73.832743
Pierrefonds-Roxboro,20,45.50138,-73.832629
Pierrefonds-Roxboro,20,45.501761,-73.838723
Pierrefonds-Roxboro,20,45.504419,-73.839814
Pierrefonds-Roxboro,20,45.50432,-73.84569
Pierrefonds-Roxboro,20,45.507094,-73.843181
Pierrefonds-Roxboro,20,45.507865,-73.839112
Pierrefonds-Roxboro,20,45.510811,-73.843328
Pierrefonds-Roxboro,20,45.51056,-73.836982
Pierrefonds-Roxboro,20,45.513496,-73.84018
Pierrefonds-Roxboro,20,45.509905,-73.831623
Pierrefonds-Roxboro,20,45.512886,-73.830799
Pierrefonds-Roxboro,20,45.508694,-73.826836
Pierrefonds-Roxboro,20,45.507568,-73.833831
Pierrefonds-Roxboro,20,45.504029,-73.832225
Pierrefonds-Roxboro,20,45.504924,-73.824459
Pierrefonds-Roxboro,20,45.501091,-73.781883
Pierrefonds-Roxboro,20,45.500946,-73.776502
Pierrefonds-Roxboro,20,45.499519,-73.775139
Pierrefonds-Roxboro,20,45.505614,-73.767183
Pierrefonds-Roxboro,20,45.507505,-73.777745
Pierrefonds-Roxboro,20,45.505039,-73.773375
Pierrefonds-Roxboro,20,45.50052,-73.772904
Pierrefonds-Roxboro,20,45.504057,-73.777026
Pierrefonds-Roxboro,20,45.502181,-73.77961
Pierrefonds-Roxboro,20,45.506463,-73.783255
Pierrefonds-Roxboro,20,45.507183,-73.788179
Pierrefonds-Roxboro,20,45.505277,-73.79009
Pierrefonds-Roxboro,20,45.502293,-73.799086
Pierrefonds-Roxboro,20,45.500872,-73.804171
Pierrefonds-Roxboro,20,45.503474,-73.805274
Pierrefonds-Roxboro,20,45.500558,-73.809953
Pierrefonds-Roxboro,20,45.503494,-73.811255
Pierrefonds-Roxboro,20,45.50643,-73.805123
Pierrefonds-Roxboro,20,45.508594,-73.811426
Pierrefonds-Roxboro,20,45.509615,-73.804947
Pierrefonds-Roxboro,20,45.512973,-73.810858
Pierrefonds-Roxboro,20,45.511994,-73.807134
Pierrefonds-Roxboro,20,45.512336,-73.815433
Pierrefonds-Roxboro,20,45.507542,-73.812425
Pierrefonds-Roxboro,20,45.508605,-73.817201
Pierrefonds-Roxboro,20,45.506204,-73.81719
Pierrefonds-Roxboro,20,45.50713,-73.821868
Pierrefonds-Roxboro,20,45.510208,-73.821828
Pierrefonds-Roxboro,20,45.511244,-73.820975
Pierrefonds-Roxboro,20,45.514372,-73.829228
Pierrefonds-Roxboro,20,45.510613,-73.847176
Pierrefonds-Roxboro,20,45.508851,-73.848718
Pierrefonds-Roxboro,20,45.504787,-73.851682
Pierrefonds-Roxboro,20,45.50378,-73.848299
Pierrefonds-Roxboro,20,45.50037,-73.844079
Pierrefonds-Roxboro,20,45.498588,-73.847615
Pierrefonds-Roxboro,20,45.498128,-73.840664
Pierrefonds-Roxboro,20,45.494511,-73.843306
Pierrefonds-Roxboro,20,45.494436,-73.838097
Pierrefonds-Roxboro,20,45.486426,-73.853687
Pierrefonds-Roxboro,20,45.481658,-73.852237
Pierrefonds-Roxboro,20,45.48177,-73.857213
Pierrefonds-Roxboro,20,45.477794,-73.854185
Pierrefonds-Roxboro,20,45.480396,-73.849495
Pierrefonds-Roxboro,20,45.477103,-73.855959
Pierrefonds-Roxboro,20,45.47507,-73.858734
Pierrefonds-Roxboro,20,45.476755,-73.861754
Pierrefonds-Roxboro,20,45.479718,-73.861867
Pierrefonds-Roxboro,20,45.483564,-73.861673
Pierrefonds-Roxboro,20,45.489488,-73.856592
Pierrefonds-Roxboro,20,45.490558,-73.849219
Pierrefonds-Roxboro,20,45.498786,-73.850606
Pierrefonds-Roxboro,20,45.502306,-73.853237
Pierrefonds-Roxboro,20,45.499423,-73.854417
Pierrefonds-Roxboro,20,45.466069,-73.895456
Pierrefonds-Roxboro,20,45.460045,-73.889854
Pierrefonds-Roxboro,20,45.458789,-73.888612
Pierrefonds-Roxboro,20,45.459791,-73.884235
Pierrefonds-Roxboro,20,45.461897,-73.883259
Pierrefonds-Roxboro,20,45.462398,-73.880039
Pierrefonds-Roxboro,20,45.464532,-73.877972
Pierrefonds-Roxboro,20,45.46755,-73.88303
Pierrefonds-Roxboro,20,45.464743,-73.882457
Pierrefonds-Roxboro,20,45.452308,-73.890318
Pierrefonds-Roxboro,20,45.449405,-73.891756
Pierrefonds-Roxboro,20,45.512568,-73.804324
Pierrefonds-Roxboro,20,45.508637,-73.797315
Pierrefonds-Roxboro,20,45.465112,-73.862858
Pierrefonds-Roxboro,20,45.502764,-73.773408
Pierrefonds-Roxboro,20,45.456354,-73.906234
Pierrefonds-Roxboro,20,45.450405,-73.887749
Pierrefonds-Roxboro,20,45.464826,-73.885419
Pierrefonds-Roxboro,20,45.463703,-73.887483
Pierrefonds-Roxboro,20,45.461487,-73.890105
Pierrefonds-Roxboro,20,45.462578,-73.893054
Pointe-Claire,21,45.448763,-73.782421
Pointe-Claire,21,45.446088,-73.798886
Pointe-Claire,21,45.451849,-73.791042
Pointe-Claire,21,45.450172,-73.799001
Pointe-Claire,21,45.453922,-73.801723
Pointe-Claire,21,45.456027,-73.797735
Pointe-Claire,21,45.458751,-73.803482
Pointe-Claire,21,45.4584,-73.793139
Pointe-Claire,21,45.463006,-73.796098
Pointe-Claire,21,45.466091,-73.800414
Pointe-Claire,21,45.463671,-73.803821
Pointe-Claire,21,45.467042,-73.805824
Pointe-Claire,21,45.46303,-73.810337
Pointe-Claire,21,45.460164,-73.808416
Pointe-Claire,21,45.455891,-73.812336
Pointe-Claire,21,45.457135,-73.81576
Pointe-Claire,21,45.453588,-73.817483
Pointe-Claire,21,45.452925,-73.822343
Pointe-Claire,21,45.450143,-73.819302
Pointe-Claire,21,45.448061,-73.824017
Pointe-Claire,21,45.445442,-73.821715
Pointe-Claire,21,45.443625,-73.819213
Pointe-Claire,21,45.442985,-73.825509
Pointe-Claire,21,45.443783,-73.831954
Pointe-Claire,21,45.461511,-73.788369
Pointe-Claire,21,45.459778,-73.789311
Pointe-Claire,21,45.45699,-73.788207
Pointe-Claire,21,45.454618,-73.786826
Pointe-Claire,21,45.453524,-73.783047
Pointe-Claire,21,45.430696,-73.818772
Pointe-Claire,21,45.43369,-73.830609
Pointe-Claire,21,45.431857,-73.822499
Pointe-Claire,21,45.436193,-73.823342
Pointe-Claire,21,45.434938,-73.81517
Pointe-Claire,21,45.438044,-73.818957
Pointe-Claire,21,45.440702,-73.813616
Pointe-Claire,21,45.442708,-73.806622
Pointe-Claire,21,45.4413,-73.802893
Pointe-Claire,21,45.437047,-73.80841
Pointe-Claire,21,45.467871,-73.80095
Pointe-Claire,21,45.46438,-73.83857
Pointe-Claire,21,45.455112,-73.830491
Pointe-Claire,21,45.460287,-73.816985
Pointe-Claire,21,45.453289,-73.827216
Pointe-Claire,21,45.451668,-73.83131
Pointe-Claire,21,45.450473,-73.827237
Pointe-Claire,21,45.450989,-73.832852
Pointe-Claire,21,45.44921,-73.808393
Pointe-Claire,21,45.44831,-73.803699
Pointe-Claire,21,45.465688,-73.83764
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.69336,-73.482446
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.696156,-73.483957
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.699618,-73.482087
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.69348,-73.484905
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.691764,-73.484892
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.689493,-73.487398
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.690889,-73.489755
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.68385,-73.49252
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.68634,-73.490982
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.675826,-73.49151
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.672988,-73.49408
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.674481,-73.502753
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.672708,-73.496827
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.673202,-73.499757
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.673913,-73.501828
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.677789,-73.499631
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.670804,-73.501965
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.667835,-73.507401
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.666194,-73.504866
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.665918,-73.502123
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.668471,-73.502471
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.66679,-73.497633
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.669589,-73.497523
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.666583,-73.492946
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.6651,-73.496847
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.663307,-73.499457
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.661942,-73.497884
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.659611,-73.498454
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.658321,-73.496724
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.657027,-73.495558
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.655924,-73.498813
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.654454,-73.496859
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.653208,-73.497589
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.651591,-73.497091
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.651059,-73.493052
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.649386,-73.494848
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.648054,-73.493411
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.645936,-73.49408
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.647489,-73.490603
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.650352,-73.490243
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.652209,-73.490887
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.653734,-73.48944
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.659197,-73.491166
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.645243,-73.490554
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.642388,-73.491205
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.638373,-73.491799
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.639922,-73.495432
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.638348,-73.496109
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.6368,-73.496926
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.635094,-73.494108
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.634761,-73.498163
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.635913,-73.491322
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.631413,-73.617293
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.629613,-73.614053
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.632982,-73.610819
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.629643,-73.608299
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.631459,-73.606492
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.632636,-73.605463
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.632314,-73.602201
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.633782,-73.600853
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.63575,-73.599309
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.636947,-73.596352
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.634303,-73.596167
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.632104,-73.59547
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.632554,-73.592609
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.63322,-73.590621
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.631215,-73.5911
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.629496,-73.588707
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.628506,-73.591279
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.626158,-73.590971
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.624143,-73.592373
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.625342,-73.601162
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.62887,-73.601428
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.629836,-73.600104
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.630008,-73.596035
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.62778,-73.603705
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.625687,-73.604297
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.628301,-73.61739
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.631123,-73.586624
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.632312,-73.581212
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.634307,-73.583295
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.634115,-73.581407
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.63657,-73.580619
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.634335,-73.578041
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.637473,-73.578043
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.639273,-73.578083
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.63953,-73.575257
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.641667,-73.572727
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.643831,-73.576093
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.640871,-73.57926
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.643511,-73.58164
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.644897,-73.583602
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.646482,-73.57878
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.649409,-73.581546
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.650402,-73.584345
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.647735,-73.584713
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.647934,-73.588671
Rivière-des-Prairies–Pointe-aux-Trembles,22,45.645597,-73.586266
